dayofyear,pr
1952-12-01,6.556986
1952-12-02,2.028188
1952-12-03,0.5323603
1952-12-04,0.2363994
1952-12-05,0.23393387
1952-12-06,0.04193854
1952-12-07,3.1733956
1952-12-08,11.401492
1952-12-09,0.036628764
1952-12-10,0.04000664
1952-12-11,0.07830437
1952-12-12,0.009559126
1952-12-13,0.0035242985
1952-12-14,0.010698446
1952-12-15,0.03346965
1952-12-16,0.026610924
1952-12-17,0.004969809
1952-12-18,0.048899617
1952-12-19,0.015956244
1952-12-20,0.027887344
1952-12-21,0.0037828456
1952-12-22,0.04209127
1952-12-23,0.008141745
1952-12-24,0.02865651
1952-12-25,0.008564086
1952-12-26,0.0033251748
1952-12-27,0.01399354
1952-12-28,0.54284674
1952-12-29,0.3464815
1952-12-30,1.6076217
1952-12-31,0.022126976
1953-01-01,0.11640896
1953-01-02,0.003514528
1953-01-03,6.16554e-23
1953-01-04,0.0036043036
1953-01-05,0.021158285
1953-01-06,0.0021692996
1953-01-07,0.0062748077
1953-01-08,0.058114257
1953-01-09,0.009932467
1953-01-10,0.3305053
1953-01-11,0.01764596
1953-01-12,0.0038587605
1953-01-13,5.06648e-05
1953-01-14,0.025598437
1953-01-15,0.020062964
1953-01-16,0.007333392
1953-01-17,0.017392397
1953-01-18,0.11542616
1953-01-19,0.010858753
1953-01-20,1.132835
1953-01-21,0.004620607
1953-01-22,0.13545859
1953-01-23,1.1062238
1953-01-24,1.1567442e-23
1953-01-25,0.007809774
1953-01-26,0.01389396
1953-01-27,0.42213386
1953-01-28,1.0306072
1953-01-29,0.010960902
1953-01-30,0.42677692
1953-01-31,1.0421863
1953-02-01,0.004291504
1953-02-02,0.062107038
1953-02-03,0.0017826721
1953-02-04,0.0029477652
1953-02-05,0.05346822
1953-02-06,0.96770686
1953-02-07,0.050328217
1953-02-08,0.010457847
1953-02-09,1.7455825e-24
1953-02-10,7.109801e-17
1953-02-11,0.24355772
1953-02-12,2.3175557e-05
1953-02-13,0.05322456
1953-02-14,1.0419933
1953-02-15,5.733048e-05
1953-02-16,0.09220735
1953-02-17,0.45301437
1953-02-18,0.012295916
1953-02-19,0.15032355
1953-02-20,0.0050612004
1953-02-21,0.0016771832
1953-02-22,0.08251109
1953-02-23,0.0061935703
1953-02-24,0.0052466285
1953-02-25,1.1291023
1953-02-26,0.48399976
1953-02-27,0.055887263
1953-02-28,0.12269146
1953-03-01,0.3571873
1953-03-02,1.026884
1953-03-03,0.011053628
1953-03-04,2.179569e-05
1953-03-05,0.0037333777
1953-03-06,0.06204775
1953-03-07,0.07509512
1953-03-08,0.13116519
1953-03-09,0.53521055
1953-03-10,0.09423216
1953-03-11,0.5926375
1953-03-12,0.0039559947
1953-03-13,0.015281368
1953-03-14,0.20746368
1953-03-15,0.09631682
1953-03-16,0.00639895
1953-03-17,0.7109039
1953-03-18,1.2877977
1953-03-19,1.2730372
1953-03-20,0.50623393
1953-03-21,0.012011848
1953-03-22,0.019014388
1953-03-23,0.03800076
1953-03-24,5.8685765
1953-03-25,3.781865
1953-03-26,0.005998018
1953-03-27,0.032427005
1953-03-28,0.04059774
1953-03-29,0.013170612
1953-03-30,0.01346052
1953-03-31,0.053850807
1953-04-01,0.56816024
1953-04-02,2.5288765
1953-04-03,0.006543564
1953-04-04,0.002096507
1953-04-05,0.0184016
1953-04-06,0.024740081
1953-04-07,0.17148346
1953-04-08,0.12166473
1953-04-09,0.12462568
1953-04-10,0.10076708
1953-04-11,0.021489736
1953-04-12,0.091695644
1953-04-13,0.013410183
1953-04-14,0.102353804
1953-04-15,0.095155574
1953-04-16,0.14041956
1953-04-17,0.2511918
1953-04-18,0.20060083
1953-04-19,0.21739723
1953-04-20,0.06913244
1953-04-21,0.7193262
1953-04-22,0.37568843
1953-04-23,0.027711565
1953-04-24,0.032378215
1953-04-25,0.05946584
1953-04-26,0.05187757
1953-04-27,0.059099447
1953-04-28,0.072430566
1953-04-29,0.122679375
1953-04-30,0.35513648
1953-05-01,0.013471026
1953-05-02,0.35648805
1953-05-03,0.22048904
1953-05-04,0.40517625
1953-05-05,0.52766216
1953-05-06,1.1504259
1953-05-07,0.20477137
1953-05-08,0.0044809617
1953-05-09,0.06560407
1953-05-10,0.034274396
1953-05-11,0.08089892
1953-05-12,0.2818444
1953-05-13,0.020950692
1953-05-14,0.017067607
1953-05-15,0.022550592
1953-05-16,0.015612746
1953-05-17,0.3052394
1953-05-18,0.06267562
1953-05-19,1.336665
1953-05-20,1.8883022
1953-05-21,0.3523678
1953-05-22,0.085930586
1953-05-23,0.5691446
1953-05-24,0.4934092
1953-05-25,0.18692656
1953-05-26,0.011056365
1953-05-27,1.7478137
1953-05-28,4.1467376
1953-05-29,0.684397
1953-05-30,1.0896676
1953-05-31,0.7492447
1953-06-01,0.89906204
1953-06-02,1.206277
1953-06-03,0.10420263
1953-06-04,0.020210896
1953-06-05,0.089436114
1953-06-06,0.5226762
1953-06-07,0.44373855
1953-06-08,2.2320826
1953-06-09,0.29229933
1953-06-10,0.36617142
1953-06-11,0.13981381
1953-06-12,0.0440183
1953-06-13,0.019720726
1953-06-14,0.04977349
1953-06-15,0.2862746
1953-06-16,1.5158304
1953-06-17,0.77890486
1953-06-18,5.464375
1953-06-19,12.554298
1953-06-20,9.221614
1953-06-21,53.588093
1953-06-22,1.3613099
1953-06-23,1.3560257
1953-06-24,0.3397985
1953-06-25,0.35446405
1953-06-26,1.7990994
1953-06-27,0.04399529
1953-06-28,0.02929883
1953-06-29,0.061125334
1953-06-30,0.010745135
1953-07-01,0.016308742
1953-07-02,0.09835731
1953-07-03,0.020019775
1953-07-04,0.050334346
1953-07-05,0.22625509
1953-07-06,0.863527
1953-07-07,0.0019647288
1953-07-08,0.31283197
1953-07-09,0.013264343
1953-07-10,0.2900691
1953-07-11,0.28358808
1953-07-12,1.0824631
1953-07-13,0.16573735
1953-07-14,0.032526027
1953-07-15,0.22125374
1953-07-16,0.0709647
1953-07-17,0.051932193
1953-07-18,0.14967413
1953-07-19,0.17266123
1953-07-20,0.6560882
1953-07-21,0.21973816
1953-07-22,0.80634457
1953-07-23,2.0442522
1953-07-24,3.3158267
1953-07-25,1.1886044
1953-07-26,1.0341363
1953-07-27,0.1722885
1953-07-28,0.27569422
1953-07-29,3.0424845
1953-07-30,1.5736179
1953-07-31,0.03386724
1953-08-01,0.1428341
1953-08-02,0.17417617
1953-08-03,0.50304455
1953-08-04,0.8764337
1953-08-05,0.91385716
1953-08-06,0.30489025
1953-08-07,0.25668818
1953-08-08,0.10601795
1953-08-09,0.56292284
1953-08-10,1.6291116
1953-08-11,0.04186744
1953-08-12,0.06531923
1953-08-13,1.0771122
1953-08-14,0.48637378
1953-08-15,0.04329353
1953-08-16,0.033609856
1953-08-17,0.8108601
1953-08-18,0.24725237
1953-08-19,0.22658873
1953-08-20,0.10549072
1953-08-21,0.039596993
1953-08-22,0.032515343
1953-08-23,0.02820992
1953-08-24,0.19028223
1953-08-25,1.3985853
1953-08-26,2.0447738
1953-08-27,0.27542415
1953-08-28,0.41562098
1953-08-29,0.018612122
1953-08-30,0.9389509
1953-08-31,2.4720156
1953-09-01,1.5392987
1953-09-02,1.4042125
1953-09-03,1.5956914
1953-09-04,0.9143331
1953-09-05,0.91574675
1953-09-06,0.36588418
1953-09-07,3.1901295
1953-09-08,0.13748372
1953-09-09,0.9680485
1953-09-10,1.1504619
1953-09-11,0.011754853
1953-09-12,0.3765303
1953-09-13,2.0271144
1953-09-14,1.0838588
1953-09-15,1.3926027
1953-09-16,2.4357991
1953-09-17,7.172449
1953-09-18,0.043201447
1953-09-19,0.23970264
1953-09-20,0.0046549994
1953-09-21,0.081906594
1953-09-22,0.06925669
1953-09-23,0.0063748653
1953-09-24,0.030766487
1953-09-25,0.21990521
1953-09-26,0.58382213
1953-09-27,1.1773705
1953-09-28,0.011432954
1953-09-29,0.0042135585
1953-09-30,0.02668662
1953-10-01,0.09780629
1953-10-02,0.8147413
1953-10-03,0.02953882
1953-10-04,0.21154092
1953-10-05,0.13627739
1953-10-06,0.44513884
1953-10-07,0.7797236
1953-10-08,5.7632747
1953-10-09,4.6602044
1953-10-10,1.2601857
1953-10-11,0.009491827
1953-10-12,0.3009113
1953-10-13,1.0050375
1953-10-14,1.847327
1953-10-15,0.07997672
1953-10-16,0.32062623
1953-10-17,0.19919682
1953-10-18,0.11767074
1953-10-19,0.13982378
1953-10-20,0.09736745
1953-10-21,0.1135258
1953-10-22,0.0810488
1953-10-23,0.02134665
1953-10-24,0.010968752
1953-10-25,0.0063406695
1953-10-26,0.008441551
1953-10-27,0.0135741625
1953-10-28,0.15337244
1953-10-29,0.17628297
1953-10-30,0.17035471
1953-10-31,0.077156425
1953-11-01,0.078765325
1953-11-02,0.054727074
1953-11-03,0.013406044
1953-11-04,0.015851563
1953-11-05,0.03911834
1953-11-06,0.025419232
1953-11-07,0.07615206
1953-11-08,0.06557387
1953-11-09,0.016572405
1953-11-10,0.013439342
1953-11-11,0.010445069
1953-11-12,0.24413514
1953-11-13,0.15927203
1953-11-14,0.0460341
1953-11-15,0.015410948
1953-11-16,0.0049550515
1953-11-17,0.81837004
1953-11-18,2.0957649
1953-11-19,0.036736
1953-11-20,0.01705489
1953-11-21,0.029974487
1953-11-22,0.011471558
1953-11-23,0.9297624
1953-11-24,2.279915
1953-11-25,2.8885539
1953-11-26,0.108242355
1953-11-27,0.055359423
1953-11-28,0.075972244
1953-11-29,0.23056285
1953-11-30,0.22594431
1953-12-01,0.010272421
1953-12-02,0.36552164
1953-12-03,0.11727733
1953-12-04,0.011692088
1953-12-05,0.028386721
1953-12-06,0.008330544
1953-12-07,0.019410418
1953-12-08,0.0095078545
1953-12-09,0.11586072
1953-12-10,0.022598807
1953-12-11,0.04610886
1953-12-12,0.76877326
1953-12-13,0.68582267
1953-12-14,0.028430872
1953-12-15,0.0012976018
1953-12-16,0.06323808
1953-12-17,0.06059194
1953-12-18,0.019756371
1953-12-19,0.05305263
1953-12-20,0.042706944
1953-12-21,0.016583152
1953-12-22,0.026157377
1953-12-23,0.00927876
1953-12-24,0.64791447
1953-12-25,0.100050576
1953-12-26,0.50317466
1953-12-27,1.2835202
1953-12-28,0.00018140605
1953-12-29,0.0065329704
1953-12-30,0.0069156913
1953-12-31,0.034495734
1954-01-01,0.017594367
1954-01-02,0.4292644
1954-01-03,0.02779445
1954-01-04,0.028591856
1954-01-05,0.21996395
1954-01-06,0.19523841
1954-01-07,0.008657481
1954-01-08,0.028090548
1954-01-09,0.09231468
1954-01-10,0.14241813
1954-01-11,0.58443207
1954-01-12,0.005626521
1954-01-13,1.6486262e-24
1954-01-14,0.017274123
1954-01-15,0.009674179
1954-01-16,0.06423926
1954-01-17,0.15399693
1954-01-18,0.77061194
1954-01-19,0.6551633
1954-01-20,0.005803967
1954-01-21,0.0037050026
1954-01-22,0.003939911
1954-01-23,0.012083545
1954-01-24,0.02483362
1954-01-25,0.027384993
1954-01-26,0.010103529
1954-01-27,0.20332934
1954-01-28,0.31676567
1954-01-29,1.8461126
1954-01-30,0.00026220575
1954-01-31,0.0005837981
1954-02-01,0.0077156937
1954-02-02,0.0038166482
1954-02-03,0.024397079
1954-02-04,0.61205876
1954-02-05,0.16813213
1954-02-06,0.012121878
1954-02-07,0.008392394
1954-02-08,0.22162673
1954-02-09,0.108611494
1954-02-10,0.03881991
1954-02-11,0.075758584
1954-02-12,0.09354147
1954-02-13,0.00035528356
1954-02-14,0.0040332177
1954-02-15,1.2437868
1954-02-16,0.49124077
1954-02-17,0.0122038
1954-02-18,0.0004103623
1954-02-19,0.012365968
1954-02-20,0.033880074
1954-02-21,0.0039974595
1954-02-22,0.025740573
1954-02-23,0.042051785
1954-02-24,0.48036182
1954-02-25,0.20413914
1954-02-26,0.040180452
1954-02-27,2.4203856
1954-02-28,0.012324739
1954-03-01,0.00012592443
1954-03-02,0.023994755
1954-03-03,0.008233787
1954-03-04,0.011858965
1954-03-05,0.036573958
1954-03-06,0.012601214
1954-03-07,0.65692633
1954-03-08,0.0014501978
1954-03-09,0.014667162
1954-03-10,0.07765676
1954-03-11,0.62003267
1954-03-12,0.15464807
1954-03-13,0.25134227
1954-03-14,0.42959327
1954-03-15,0.004918291
1954-03-16,0.019542512
1954-03-17,0.02411286
1954-03-18,0.056543592
1954-03-19,0.029797679
1954-03-20,0.014296836
1954-03-21,0.0022204195
1954-03-22,0.03510721
1954-03-23,0.010506095
1954-03-24,0.010501303
1954-03-25,0.009833048
1954-03-26,0.034091253
1954-03-27,0.10755325
1954-03-28,0.12107207
1954-03-29,0.12342984
1954-03-30,0.11270914
1954-03-31,0.078456596
1954-04-01,1.0425723
1954-04-02,12.000981
1954-04-03,6.5264153
1954-04-04,0.033598896
1954-04-05,0.15082617
1954-04-06,0.023959875
1954-04-07,0.005543853
1954-04-08,0.12218907
1954-04-09,0.6296528
1954-04-10,11.503113
1954-04-11,14.8946905
1954-04-12,8.409563
1954-04-13,0.4243466
1954-04-14,0.4652995
1954-04-15,0.05395617
1954-04-16,0.025454456
1954-04-17,0.023111407
1954-04-18,0.13880104
1954-04-19,1.2110859
1954-04-20,3.403868
1954-04-21,0.41020563
1954-04-22,0.4695102
1954-04-23,4.2514663
1954-04-24,0.1428036
1954-04-25,0.017230991
1954-04-26,0.013670517
1954-04-27,0.09878958
1954-04-28,2.9074059
1954-04-29,0.98323584
1954-04-30,0.0069781337
1954-05-01,0.0021009224
1954-05-02,0.0042027296
1954-05-03,0.012445311
1954-05-04,0.050403386
1954-05-05,0.027154054
1954-05-06,0.009971971
1954-05-07,0.16461295
1954-05-08,0.13804297
1954-05-09,0.22311981
1954-05-10,2.0246632
1954-05-11,9.9025135
1954-05-12,2.8128986
1954-05-13,2.164575
1954-05-14,2.4290543
1954-05-15,1.2715684
1954-05-16,0.15066421
1954-05-17,0.2169042
1954-05-18,0.021403482
1954-05-19,0.48016486
1954-05-20,0.10301268
1954-05-21,0.15523107
1954-05-22,0.00040348578
1954-05-23,0.51141375
1954-05-24,0.46253484
1954-05-25,1.161379
1954-05-26,2.4333525
1954-05-27,0.012594407
1954-05-28,0.24762122
1954-05-29,0.62931037
1954-05-30,0.0032702866
1954-05-31,0.09066991
1954-06-01,0.9836199
1954-06-02,0.16587874
1954-06-03,0.30872083
1954-06-04,1.2648164
1954-06-05,0.25742546
1954-06-06,0.34542534
1954-06-07,0.6006516
1954-06-08,0.1709827
1954-06-09,1.28902
1954-06-10,2.6781337
1954-06-11,2.2317379
1954-06-12,2.3642857
1954-06-13,0.27079597
1954-06-14,0.055705454
1954-06-15,0.54459685
1954-06-16,1.4147528
1954-06-17,0.5468644
1954-06-18,1.2742966
1954-06-19,0.122428544
1954-06-20,0.037125196
1954-06-21,0.021232488
1954-06-22,0.27409166
1954-06-23,1.4879401
1954-06-24,1.001251
1954-06-25,0.46079853
1954-06-26,1.1867223
1954-06-27,0.282002
1954-06-28,0.6541794
1954-06-29,2.4613285
1954-06-30,1.3763165
1954-07-01,0.5818691
1954-07-02,3.4937701
1954-07-03,1.8117608
1954-07-04,2.5994751
1954-07-05,1.7337105
1954-07-06,0.49741572
1954-07-07,0.030432072
1954-07-08,0.149406
1954-07-09,0.45895714
1954-07-10,0.045241818
1954-07-11,0.055129103
1954-07-12,0.08224445
1954-07-13,0.73145056
1954-07-14,1.3269886
1954-07-15,2.311488
1954-07-16,0.35284978
1954-07-17,0.39009616
1954-07-18,0.10845577
1954-07-19,0.032279048
1954-07-20,1.3301967
1954-07-21,3.0001125
1954-07-22,0.013206323
1954-07-23,0.04072322
1954-07-24,0.06491802
1954-07-25,0.05249908
1954-07-26,0.009320364
1954-07-27,0.14023504
1954-07-28,1.9097378
1954-07-29,0.14516075
1954-07-30,0.026435915
1954-07-31,0.49493065
1954-08-01,0.5588255
1954-08-02,1.5194042
1954-08-03,0.82636267
1954-08-04,0.2677405
1954-08-05,0.30321667
1954-08-06,0.743282
1954-08-07,1.5395615
1954-08-08,0.16613798
1954-08-09,0.36141428
1954-08-10,0.38954648
1954-08-11,3.464475
1954-08-12,2.8889506
1954-08-13,9.629432
1954-08-14,8.988043
1954-08-15,1.8758554
1954-08-16,1.1169862
1954-08-17,0.46899518
1954-08-18,1.1283535
1954-08-19,0.63840014
1954-08-20,0.79655945
1954-08-21,0.09892739
1954-08-22,0.15146801
1954-08-23,0.4963265
1954-08-24,0.3246669
1954-08-25,0.2342521
1954-08-26,0.0659348
1954-08-27,0.12339225
1954-08-28,0.91615355
1954-08-29,0.42258778
1954-08-30,0.5460376
1954-08-31,0.15819131
1954-09-01,3.867472
1954-09-02,2.1057596
1954-09-03,0.3165533
1954-09-04,0.19757663
1954-09-05,0.45054862
1954-09-06,1.1340525
1954-09-07,1.0627046
1954-09-08,1.0497004
1954-09-09,0.31328073
1954-09-10,0.5483678
1954-09-11,2.3872685
1954-09-12,0.83969194
1954-09-13,0.01691007
1954-09-14,0.032824446
1954-09-15,0.005609366
1954-09-16,0.0047928323
1954-09-17,0.012078952
1954-09-18,0.018076824
1954-09-19,0.8742747
1954-09-20,0.6454609
1954-09-21,1.1577543
1954-09-22,1.6825671
1954-09-23,0.7563958
1954-09-24,1.2923616
1954-09-25,6.6583376
1954-09-26,4.994861
1954-09-27,0.10796822
1954-09-28,0.5071131
1954-09-29,1.1085364
1954-09-30,1.7937107
1954-10-01,3.7632358
1954-10-02,3.8531878
1954-10-03,0.61120474
1954-10-04,1.9131335
1954-10-05,20.150122
1954-10-06,0.8068379
1954-10-07,0.002991007
1954-10-08,0.31779552
1954-10-09,1.1472195
1954-10-10,0.13172258
1954-10-11,1.3784163
1954-10-12,2.6691232
1954-10-13,0.55267465
1954-10-14,1.3630764
1954-10-15,0.023784088
1954-10-16,0.72803134
1954-10-17,3.1116483
1954-10-18,5.414584
1954-10-19,0.14362691
1954-10-20,0.009509232
1954-10-21,0.013691865
1954-10-22,1.7551305
1954-10-23,0.3199596
1954-10-24,0.0473806
1954-10-25,0.14241606
1954-10-26,0.058029395
1954-10-27,0.0044574193
1954-10-28,0.015229062
1954-10-29,0.14877787
1954-10-30,0.02629274
1954-10-31,0.004408489
1954-11-01,0.033688918
1954-11-02,0.012859109
1954-11-03,0.08234993
1954-11-04,0.21619986
1954-11-05,0.1871841
1954-11-06,0.22313361
1954-11-07,0.17833674
1954-11-08,0.30197078
1954-11-09,0.13833788
1954-11-10,0.014159445
1954-11-11,0.015794164
1954-11-12,0.024486013
1954-11-13,2.570775
1954-11-14,0.40371278
1954-11-15,0.25078705
1954-11-16,1.7199446
1954-11-17,1.6325011
1954-11-18,1.0022964
1954-11-19,5.847842
1954-11-20,13.4728365
1954-11-21,10.61027
1954-11-22,2.028479
1954-11-23,3.1049554
1954-11-24,1.6144779
1954-11-25,3.8873239
1954-11-26,5.378634
1954-11-27,2.5615945
1954-11-28,0.012460985
1954-11-29,0.0011767042
1954-11-30,0.008308284
1954-12-01,0.013621011
1954-12-02,0.008197965
1954-12-03,0.02056774
1954-12-04,0.058826793
1954-12-05,0.056614257
1954-12-06,0.17115223
1954-12-07,0.20466496
1954-12-08,0.9704551
1954-12-09,3.6523674
1954-12-10,1.9481144
1954-12-11,0.013590088
1954-12-12,0.58860165
1954-12-13,5.2662287
1954-12-14,1.772506
1954-12-15,0.55712044
1954-12-16,0.0030889316
1954-12-17,0.0034115782
1954-12-18,0.005856323
1954-12-19,0.11249188
1954-12-20,0.009206936
1954-12-21,0.011147306
1954-12-22,0.026816618
1954-12-23,0.002611869
1954-12-24,0.016327256
1954-12-25,0.005765066
1954-12-26,0.007673961
1954-12-27,0.23233627
1954-12-28,0.09183415
1954-12-29,0.5427894
1954-12-30,1.5671518
1954-12-31,0.40608135
1955-01-01,0.022990255
1955-01-02,1.3204693
1955-01-03,0.74469197
1955-01-04,0.008149881
1955-01-05,0.005267637
1955-01-06,0.031400397
1955-01-07,1.2062521
1955-01-08,0.057320215
1955-01-09,0.060137212
1955-01-10,0.15604813
1955-01-11,0.53445727
1955-01-12,0.16370554
1955-01-13,7.875414e-05
1955-01-14,0.0075775604
1955-01-15,0.024559906
1955-01-16,0.65687406
1955-01-17,0.108958066
1955-01-18,7.15319
1955-01-19,4.4175863
1955-01-20,0.28834105
1955-01-21,0.84154767
1955-01-22,0.11107436
1955-01-23,0.009088504
1955-01-24,0.383309
1955-01-25,8.873903
1955-01-26,0.80903256
1955-01-27,3.4587984
1955-01-28,12.865852
1955-01-29,3.1801481
1955-01-30,0.56902486
1955-01-31,0.7296533
1955-02-01,0.012116203
1955-02-02,0.011498097
1955-02-03,0.02264518
1955-02-04,0.002304828
1955-02-05,7.4230883e-19
1955-02-06,0.0040093414
1955-02-07,2.2381768
1955-02-08,0.2331231
1955-02-09,0.004808914
1955-02-10,0.008305007
1955-02-11,0.017438386
1955-02-12,1.0206562
1955-02-13,0.018103648
1955-02-14,2.662969
1955-02-15,0.0007911506
1955-02-16,0.007247945
1955-02-17,0.0040739286
1955-02-18,0.0047435155
1955-02-19,0.27662313
1955-02-20,0.017088136
1955-02-21,0.00056687515
1955-02-22,0.017791323
1955-02-23,0.06359944
1955-02-24,0.44952697
1955-02-25,0.21836945
1955-02-26,0.008549437
1955-02-27,0.007160521
1955-02-28,0.006882968
1955-03-01,0.014819192
1955-03-02,0.042274818
1955-03-03,0.014331302
1955-03-04,0.6608145
1955-03-05,0.3089743
1955-03-06,0.007589757
1955-03-07,0.0240335
1955-03-08,0.012991286
1955-03-09,0.24261653
1955-03-10,0.0005316622
1955-03-11,0.11170516
1955-03-12,1.0102656e-20
1955-03-13,0.006987744
1955-03-14,0.016058205
1955-03-15,2.7646976
1955-03-16,6.8925383e-06
1955-03-17,0.014031045
1955-03-18,16.167103
1955-03-19,1.6330607
1955-03-20,0.03767735
1955-03-21,1.9370599
1955-03-22,1.2721403
1955-03-23,1.8196595
1955-03-24,0.34523797
1955-03-25,0.010479855
1955-03-26,0.0152145205
1955-03-27,0.013310832
1955-03-28,0.006581457
1955-03-29,0.32424948
1955-03-30,0.006808502
1955-03-31,0.004331872
1955-04-01,0.027078308
1955-04-02,4.2526054
1955-04-03,0.24963209
1955-04-04,0.024799258
1955-04-05,2.6014957
1955-04-06,0.0030253485
1955-04-07,0.42731464
1955-04-08,0.0022302433
1955-04-09,0.0174555
1955-04-10,0.520501
1955-04-11,1.1303805
1955-04-12,0.20844579
1955-04-13,0.10264504
1955-04-14,0.035027623
1955-04-15,0.016284168
1955-04-16,0.0023114714
1955-04-17,0.02744659
1955-04-18,0.031372447
1955-04-19,0.30807456
1955-04-20,2.399666
1955-04-21,0.50607854
1955-04-22,0.06521029
1955-04-23,0.30709308
1955-04-24,2.2378616
1955-04-25,0.5523073
1955-04-26,0.017889421
1955-04-27,0.09171145
1955-04-28,12.837895
1955-04-29,0.9242293
1955-04-30,0.016138928
1955-05-01,0.065498486
1955-05-02,0.11832882
1955-05-03,0.07417002
1955-05-04,0.32412365
1955-05-05,1.0717015
1955-05-06,2.6657345
1955-05-07,0.8513823
1955-05-08,0.019577658
1955-05-09,0.028882876
1955-05-10,0.4219401
1955-05-11,0.1837663
1955-05-12,0.10727483
1955-05-13,0.98802084
1955-05-14,0.31219146
1955-05-15,0.048140615
1955-05-16,0.4111782
1955-05-17,0.37801525
1955-05-18,7.869422
1955-05-19,12.530256
1955-05-20,0.052203298
1955-05-21,0.38385803
1955-05-22,0.54812557
1955-05-23,0.2518287
1955-05-24,13.090317
1955-05-25,4.4084506
1955-05-26,0.013937388
1955-05-27,0.097779885
1955-05-28,0.5212543
1955-05-29,0.86256695
1955-05-30,0.85120916
1955-05-31,0.074554294
1955-06-01,1.2964445
1955-06-02,0.83774513
1955-06-03,0.12968858
1955-06-04,0.48541617
1955-06-05,0.03454297
1955-06-06,0.030911975
1955-06-07,0.06526019
1955-06-08,0.035149716
1955-06-09,0.4861832
1955-06-10,0.013637582
1955-06-11,0.07080033
1955-06-12,0.015286562
1955-06-13,0.036222413
1955-06-14,0.0063327407
1955-06-15,0.6429038
1955-06-16,0.032803178
1955-06-17,0.12630327
1955-06-18,0.28924304
1955-06-19,0.635999
1955-06-20,0.18239814
1955-06-21,0.032468386
1955-06-22,0.30947477
1955-06-23,0.008950157
1955-06-24,0.83524764
1955-06-25,0.021418318
1955-06-26,0.019259874
1955-06-27,0.0034198174
1955-06-28,0.27218428
1955-06-29,1.9168327
1955-06-30,2.2446656
1955-07-01,0.5430122
1955-07-02,0.16313428
1955-07-03,0.07202619
1955-07-04,1.8836184
1955-07-05,0.0587124
1955-07-06,0.10268666
1955-07-07,0.21812984
1955-07-08,8.396581
1955-07-09,6.830705
1955-07-10,3.5023594
1955-07-11,0.40857035
1955-07-12,0.0103933355
1955-07-13,0.003678386
1955-07-14,0.026229715
1955-07-15,0.011555065
1955-07-16,0.012948613
1955-07-17,0.0070600514
1955-07-18,4.7507815
1955-07-19,0.44369918
1955-07-20,18.565607
1955-07-21,3.5927682
1955-07-22,0.011493263
1955-07-23,0.025953462
1955-07-24,1.4623626
